43893,2
43894,4
43895,6
43896,9
43897,13
43898,21
43899,30
43900,39
43901,41
43902,59
43903,78
43904,112
43905,169
43906,245
43907,331
43908,448
43909,642
43910,785
43911,1020
43912,1280
43913,1600
43914,2060
43915,2363
43916,2995
43917,3544
43918,4268
43919,5170
43920,5962
43921,6408
43922,7443
43923,8251
43924,9034
43925,9886
43926,10524
43927,11278
43928,11730
43929,12442
43930,13141
43931,13956
43932,15742
43933,15987
43934,16585
43935,16949
43936,17448
43937,18091
43938,18841
43939,19022
43940,19685
43941,20206
43942,20863
43943,21379
43944,21982
43945,22353
43946,22797
43947,23392
43948,23683
43949,23846
43950,24144
43951,24505
43952,24987
43953,25190
43954,25282
43955,25524
43956,25702
