0.991572073,0.926608975,,1.018377225,1.000082041
1.013687751,0.025139913,,2.018459267,1.004430224
1.018377225,1.000082041,,3.056280253,1.008942489
1.077823218,3.424319632,,4.075231766,1.013372713
2.008382903,0.903982935,,5.114444827,1.019664944
2.018459267,1.004430224,,6.196922209,1.02136615
2.031008942,0.029563049,,7.21441352,1.034805677
2.054145344,3.329392337,,8.192606974,1.039058692
3.048330134,0.033986184,,9.222951842,1.042536713
3.056280253,1.008942489,,10.26626368,1.042064156
3.066362917,0.989723718,,11.28369829,1.05249822
3.116038133,3.622510132,,12.30101948,1.056921355
4.026693707,0.047255591,,13.35298384,1.054232505
4.075231766,1.013372713,,14.38552137,1.058721798
4.087426762,1.192507474,,15.391005,1.069354336
4.108181475,4.366107277,,16.39625236,1.067464107
5.083142637,0.051848847,,17.45596193,1.07207154
5.110872295,1.521520715,,18.51567151,1.076678973
5.114444827,1.019664944,,19.49386496,1.080931988
5.187936927,5.605946214,,20.55369267,1.091800804
6.100804069,0.074304767,,21.55905817,1.096171958
6.137039757,1.994796226,,22.59147756,1.094399869
6.196922209,1.02136615,,23.59684306,1.098771023
6.276198408,7.296604742,,24.62949873,1.1095217
7.196550857,0.088084535,,25.66191812,1.10774961
7.204206284,2.567422168,,26.69985699,1.110509344
7.21441352,1.034805677,,27.7173483,1.123948872
7.372455558,9.411033686,,28.73466949,1.128372008
8.135956814,0.110200213,,29.7909483,1.123948872
8.192606974,1.039058692,,30.80826949,1.128372008
8.232585315,3.157910772,,31.82559068,1.132795143
8.390797473,11.54315517,,32.84291187,1.137218279
9.206525753,0.863153991,,33.86040318,1.150657806
9.222951842,1.042536713,,34.91685211,1.155251062
9.360655017,6.958404988,,35.97330104,1.159844319
9.554762622,19.31970806,,36.99062223,1.164267454
10.2342243,1.417577028,,38.0077733,1.159674198
10.26626368,1.042064156,,39.02526462,1.173113725
10.3745738,6.782500287,,40.04241569,1.168520469
10.51475317,16.28560715,,41.09886462,1.173113725
11.26056188,1.899868931,,42.11618581,1.177536861
11.28369829,1.05249822,,43.13367712,1.190976389
11.36048897,5.132004266,,44.18995593,1.186553253
11.45092684,9.915611387,,45.20727712,1.190976389
12.29676646,0.83151156,,46.22476843,1.204415916
12.30101948,1.056921355,,47.24208962,1.208839052
12.32381656,2.18836656,,48.29853855,1.213432308
12.36039157,4.203642104,,49.31585974,1.217855443
13.30728283,0.475279022,,50.33301081,1.213262187
13.35298384,1.054232505,,51.38945974,1.217855443
13.36019034,1.205776881,,52.40678093,1.222278579
13.38094505,2.305776684,,53.42410212,1.226701715
14.36254091,0.416757535,,54.48072117,1.240311363
14.37274815,0.957741045,,55.45874451,1.235547986
14.38552137,1.058721798,,56.51536356,1.249157634
14.38754864,1.742167134,,57.53268475,1.25358077
15.391005,1.069354336,,58.55000594,1.258003905
15.39609484,1.019115596,,59.60645487,1.262597161
15.40401923,1.701508311,,60.62377606,1.267020297
15.42086117,0.520531102,,61.64109725,1.271443433
16.39625236,1.067464107,,62.65841844,1.275866568
16.39752354,0.44363659,,63.71486737,1.280459824
16.4046686,0.822325047,,64.73218856,1.28488296
16.41402524,1.318226598,,65.74950975,1.289306096
17.41450449,0.430026942,,66.76666083,1.284712839
17.41994835,0.718551481,,67.82327988,1.298322487
17.45401592,1.088932644,,68.84060107,1.302745623
17.45596193,1.07207154,,69.85792226,1.307168759
18.43386713,0.54264678,,70.91420107,1.302745623
18.45376979,1.075888096,,71.93152226,1.307168759
18.47758812,0.78625948,,72.94901357,1.320608286
18.51567151,1.076678973,,73.96633476,1.325031422
19.49371847,0.727567873,,75.02261357,1.320608286
19.49386496,1.080931988,,76.04010488,1.334047814
19.49780136,0.943961277,,77.05742607,1.338470949
19.50256474,1.196420248,,78.113875,1.343064205
20.54787103,1.063253753,,79.13102607,1.338470949
20.54948691,0.696095562,,80.14834726,1.342894085
20.55271921,0.867407006,,81.16583858,1.356333612
20.55369267,1.091800804,,82.18315977,1.360756748
21.52751025,0.691332185,,83.16135322,1.365009763
21.53312423,0.988873115,,84.25675977,1.360756748
21.55905817,1.096171958,,85.27425108,1.374196275
21.56935991,0.835764575,,86.33070001,1.378789532
22.58174761,0.578712347,,87.30889346,1.383042547
22.58395918,0.695925441,,88.36534239,1.387635803
22.58617074,0.813138535,,89.42179132,1.392229059
22.59147756,1.094399869,,90.43911251,1.396652195
23.59684306,1.098771023,,91.45626358,1.392058938
23.59923892,0.592151875,,92.47375489,1.405498466
23.60111025,0.691332185,,93.53020382,1.410091722
23.60315169,0.799528887,,94.54735489,1.405498466
24.61690035,0.614607794,,95.52554835,1.409751481
24.61860156,0.704771712,,96.54286954,1.414174616
24.62949873,1.1095217,,97.63844621,1.418937993
24.6594305,0.795105751,,98.6557674,1.423361129
25.63490203,0.655096497,,99.67325871,1.436800656
25.66191812,1.10774961,,100.6904098,1.4322074
25.67249868,0.574119091,,101.7468587,1.436800656
25.67539073,0.727397752,,102.7641799,1.441223792
26.65018177,0.551322931,,103.8206288,1.445817048
26.68811866,0.488378308,,104.7596945,1.449899943
26.69050035,0.614607794,,105.8552712,1.454663319
26.69985699,1.110509344,,106.8725924,1.459086455
27.70492949,0.465752268,,107.8899136,1.463509591
27.70595022,0.519850619,,108.8682772,1.476778997
27.70697094,0.57394897,,109.9636837,1.472525982
27.7173483,1.123948872,,110.9810049,1.476949118
28.72242081,0.479191796,,111.9983261,1.481372254
28.72327141,0.524273755,,113.0156473,1.485795389
28.72429213,0.578372106,,114.0720962,1.490388645
28.73466949,1.128372008,,115.0894174,1.494811781
29.74229381,0.618860809,,116.1067386,1.499234917
29.7793801,0.510834228,,117.1240598,1.503658052
29.78040082,0.564932579,,118.141381,1.508081188
29.7909483,1.123948872,,119.1978299,1.512674444
30.79806225,0.587388498,,120.2151511,1.51709758
30.79891286,0.632470457,,121.2324723,1.521520715
30.8001037,0.6955852,,122.2890913,1.535130363
30.80826949,1.128372008,,123.3064125,1.539553499
31.81657429,0.654926376,,124.3237337,1.543976635
31.81776513,0.718041119,,125.3410549,1.54839977
31.81878586,0.77213947,,126.3973337,1.543976635
31.82559068,1.132795143,,,
32.83712777,0.830660957,,,
32.84291187,1.137218279,,,
32.84420379,0.768889983,,,
