"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Salzburg";2020-04-11;0,553571362600857;0,493657024272015;0,616867604135005
"Salzburg";2020-04-12;0,519561155421445;0,458434766447235;0,584457415101303
"Salzburg";2020-04-13;0,501969579743862;0,438381402138839;0,569801410138858
"Salzburg";2020-04-14;0,463233535367799;0,39837613396667;0,532910489889868
"Salzburg";2020-04-15;0,437832793357454;0,370570471576424;0,510621720040858
"Salzburg";2020-04-16;0,446387975331056;0,373489127527966;0,525689349855997
"Salzburg";2020-04-17;0,497016522129472;0,414028036083406;0,587472964873401
"Salzburg";2020-04-18;0,546590060606715;0,452804544983633;0,64907121733818
"Salzburg";2020-04-19;0,593221266185922;0,488456555471645;0,708012930724064
"Salzburg";2020-04-20;0,517975180323527;0,414313284770418;0,633036839656658
"Salzburg";2020-04-21;0,52533014481373;0,414582335040788;0,648989674559497
"Salzburg";2020-04-22;0,480221608575237;0,368183153658794;0,606915314737998
"Salzburg";2020-04-23;0,486781293399838;0,366710288168616;0,623595923299395
"Salzburg";2020-04-24;0,508803895543413;0,377644058339818;0,659212418394219
"Salzburg";2020-04-25;0,480392131419841;0,344737687517512;0,638202668550809
"Salzburg";2020-04-26;0,567694907020636;0,40914455524577;0,751805523266729
"Salzburg";2020-04-27;0,604680672135769;0,429987069136608;0,808690146239345
"Salzburg";2020-04-28;0,597481237491006;0,413773125822444;0,814406804516461
"Salzburg";2020-04-29;0,552766302712509;0,367309193802826;0,775522879482653
"Salzburg";2020-04-30;0,554535390490381;0,358866066244227;0,792100516544062
"Salzburg";2020-05-01;0,525312261774365;0,32517656956184;0,772668745647396
"Salzburg";2020-05-02;0,482346287037585;0,280984487216394;0,737223671605295
"Salzburg";2020-05-03;0,519859096437126;0,297144391182627;0,80383923926171
"Salzburg";2020-05-04;0,523609162344974;0,286262001472899;0,831431356093165
"Salzburg";2020-05-05;0,646318608943703;0,361739619125718;1,01211861653863
"Salzburg";2020-05-06;NA;NA;NA
"Salzburg";2020-05-07;NA;NA;NA
"Salzburg";2020-05-08;NA;NA;NA
"Salzburg";2020-05-09;NA;NA;NA
"Salzburg";2020-05-10;NA;NA;NA
"Salzburg";2020-05-11;NA;NA;NA
"Salzburg";2020-05-12;NA;NA;NA
"Salzburg";2020-05-13;NA;NA;NA
"Salzburg";2020-05-14;NA;NA;NA
"Salzburg";2020-05-15;NA;NA;NA
"Salzburg";2020-05-16;NA;NA;NA
"Salzburg";2020-05-17;NA;NA;NA
"Salzburg";2020-05-18;NA;NA;NA
"Salzburg";2020-05-19;NA;NA;NA
"Salzburg";2020-05-20;NA;NA;NA
"Salzburg";2020-05-21;NA;NA;NA
"Salzburg";2020-05-22;NA;NA;NA
"Salzburg";2020-05-23;NA;NA;NA
"Salzburg";2020-05-24;NA;NA;NA
"Salzburg";2020-05-25;NA;NA;NA
"Salzburg";2020-05-26;NA;NA;NA
"Salzburg";2020-05-27;NA;NA;NA
"Salzburg";2020-05-28;NA;NA;NA
"Salzburg";2020-05-29;NA;NA;NA
"Salzburg";2020-05-30;NA;NA;NA
"Salzburg";2020-05-31;NA;NA;NA
"Salzburg";2020-06-01;NA;NA;NA
"Salzburg";2020-06-02;NA;NA;NA
"Salzburg";2020-06-03;NA;NA;NA
"Salzburg";2020-06-04;NA;NA;NA
"Salzburg";2020-06-05;NA;NA;NA
"Salzburg";2020-06-06;NA;NA;NA
"Salzburg";2020-06-07;NA;NA;NA
"Salzburg";2020-06-08;NA;NA;NA
"Salzburg";2020-06-09;NA;NA;NA
"Salzburg";2020-06-10;NA;NA;NA
"Salzburg";2020-06-11;NA;NA;NA
"Salzburg";2020-06-12;NA;NA;NA
"Steiermark";2020-03-12;3,10527595702579;2,19747808383489;4,16757665462741
"Steiermark";2020-03-13;3,76530155081526;2,88683510841707;4,75867627568136
"Steiermark";2020-03-14;3,53364874230998;2,81041571086644;4,33844173283427
"Steiermark";2020-03-15;3,38567519253538;2,78775448008522;4,04082245897681
"Steiermark";2020-03-16;3,10803822166131;2,62275237694099;3,63390784892049
"Steiermark";2020-03-17;2,92099666234874;2,51835973955126;3,3530545477239
"Steiermark";2020-03-18;2,67090412350589;2,33824827654321;3,02536143154816
"Steiermark";2020-03-19;2,54419246549412;2,26024407366848;2,84469854289679
"Steiermark";2020-03-20;2,33636404839093;2,09630428680819;2,5892495051853
"Steiermark";2020-03-21;2,1651489374748;1,95914223433105;2,38130594702436
"Steiermark";2020-03-22;1,89534668075942;1,72178611603718;2,07712183394589
"Steiermark";2020-03-23;1,75320690537183;1,60062761566236;1,912632828991
"Steiermark";2020-03-24;1,72686440158884;1,58653652960339;1,87305390013237
"Steiermark";2020-03-25;1,59991762480374;1,47392861718282;1,73099968606098
"Steiermark";2020-03-26;1,61180257308263;1,49291800052394;1,73517673989107
"Steiermark";2020-03-27;1,53732661939291;1,42781444518478;1,65082767016162
"Steiermark";2020-03-28;1,42913276218117;1,32919145550993;1,53264525313251
"Steiermark";2020-03-29;1,3391266627093;1,24695990832304;1,43453285830965
"Steiermark";2020-03-30;1,27482094756923;1,1884766532937;1,36415002070776
"Steiermark";2020-03-31;1,21502592436813;1,1335195941581;1,29932186679385
"Steiermark";2020-04-01;1,15126873254638;1,07408531368108;1,23109218193842
"Steiermark";2020-04-02;1,08682296822312;1,01343435207177;1,16274056866398
"Steiermark";2020-04-03;1,0542313161926;0,983043478190542;1,127872299292
"Steiermark";2020-04-04;1,05747367593335;0,98687183077629;1,13048008967011
"Steiermark";2020-04-05;1,01085444755824;0,942347130810828;1,08173143887975
"Steiermark";2020-04-06;0,951002943947207;0,884882238661445;1,0194721779383
"Steiermark";2020-04-07;0,946300148366585;0,880337287222053;1,01461217456668
"Steiermark";2020-04-08;0,864750912348608;0,801512861509412;0,930355917595962
"Steiermark";2020-04-09;0,834570800083555;0,771919709338165;0,899631584434996
"Steiermark";2020-04-10;0,821059271468623;0,75804130147173;0,886557558771625
"Steiermark";2020-04-11;0,806985249645189;0,743385062231184;0,873158655506113
"Steiermark";2020-04-12;0,782185784088756;0,718286900323331;0,84876855555454
"Steiermark";2020-04-13;0,759093063174162;0,694694982796664;0,826304748223083
"Steiermark";2020-04-14;0,734461251042291;0,669485962454719;0,80240259680256
"Steiermark";2020-04-15;0,737437431558684;0,670430532918881;0,80759006368524
"Steiermark";2020-04-16;0,71271160053222;0,644817496496573;0,783955214968969
"Steiermark";2020-04-17;0,676787505636183;0,608488278949692;0,748667136831112
"Steiermark";2020-04-18;0,695476786755418;0,623712852325913;0,771092091091184
"Steiermark";2020-04-19;0,676115243503107;0,602707337743879;0,753680518588108
"Steiermark";2020-04-20;0,648538547314307;0,573881505951319;0,727694513236645
"Steiermark";2020-04-21;0,622377100308088;0,546274363686965;0,703370377787282
"Steiermark";2020-04-22;0,630009164968076;0,550028649086191;0,71533965692256
"Steiermark";2020-04-23;0,626939766091804;0,543459260979858;0,716297460409312
"Steiermark";2020-04-24;0,632057402343543;0,54425615943492;0,726328071331015
"Steiermark";2020-04-25;0,658475870123251;0,564527771826561;0,75954877518658
"Steiermark";2020-04-26;0,694390790123861;0,593356770138378;0,803251145865317
"Steiermark";2020-04-27;0,712887669831299;0,606062891117136;0,828255558593156
"Steiermark";2020-04-28;0,69930585804924;0,589389037232189;0,818481640274813
"Steiermark";2020-04-29;0,676059986882178;0,564020652213133;0,798098876458347
"Steiermark";2020-04-30;0,696882913989108;0,578719140701607;0,825860860430575
"Steiermark";2020-05-01;0,729381958220777;0,603728725622507;0,86673712386737
"Steiermark";2020-05-02;0,753180482143475;0,620727318727087;0,898251729855626
"Steiermark";2020-05-03;0,750239470753251;0,613621558495884;0,900383159730922
"Steiermark";2020-05-04;0,778044653001194;0,634402432036741;0,936126207264778
"Steiermark";2020-05-05;0,729791674327135;0,586838687510069;0,888092881667791
"Steiermark";2020-05-06;0,759312217255757;0,608990601832096;0,925965532755413
"Steiermark";2020-05-07;0,771720538071587;0,615554524496347;0,945274862685991
"Steiermark";2020-05-08;0,693175923634153;0,541376147321604;0,863451063177207
"Steiermark";2020-05-09;0,792588297027125;0,624469430278941;0,980443710786934
"Steiermark";2020-05-10;0,733827386693553;0,567542047706794;0,921151679545115
"Steiermark";2020-05-11;0,734464598933927;0,563109796513598;0,928233559810886
"Steiermark";2020-05-12;0,733626003254482;0,557072981923935;0,934109690835411
"Steiermark";2020-05-13;0,676415158450097;0,502048368334221;0,876371577234419
"Steiermark";2020-05-14;0,684190233616408;0,502717248894777;0,893196574625045
"Steiermark";2020-05-15;0,74038769000315;0,544009026066602;0,966561222468617
"Steiermark";2020-05-16;0,816410890288563;0,601956942061838;1,06303563149865
"Steiermark";2020-05-17;0,835248212081382;0,611506667580682;1,09333156615597
"Steiermark";2020-05-18;0,862010780191662;0,628756578155951;1,13149347683127
"Steiermark";2020-05-19;0,80097822155771;0,572230584658357;1,06758950686194
"Steiermark";2020-05-20;0,816435285181435;0,580565299325547;1,09188733920718
"Steiermark";2020-05-21;0,745869491705558;0,516536305532526;1,01666989891944
"Steiermark";2020-05-22;0,439960911612247;0,264885208990902;0,658731712664646
"Steiermark";2020-05-23;0,480854424949498;0,2895057753658;0,719959547607545
"Steiermark";2020-05-24;0,571748413550491;0,34923878460316;0,848213172912149
"Steiermark";2020-05-25;0,619355886307066;0,372892702633507;0,927330935470828
"Steiermark";2020-05-26;0,701665989892574;0,422448761853435;1,0505697825443
"Steiermark";2020-05-27;0,741155886792451;0,439255950519242;1,12073668434077
"Steiermark";2020-05-28;0,72189810250208;0,412627139996227;1,11624481617574
"Steiermark";2020-05-29;0,734772111407071;0,411246372990856;1,15063456718955
"Steiermark";2020-05-30;0,741791853338882;0,4055445089274;1,17788047061344
"Steiermark";2020-05-31;NA;NA;NA
"Steiermark";2020-06-01;NA;NA;NA
"Steiermark";2020-06-02;NA;NA;NA
"Steiermark";2020-06-03;NA;NA;NA
"Steiermark";2020-06-04;NA;NA;NA
"Steiermark";2020-06-05;NA;NA;NA
"Steiermark";2020-06-06;NA;NA;NA
"Steiermark";2020-06-07;NA;NA;NA
"Steiermark";2020-06-08;NA;NA;NA
"Steiermark";2020-06-09;NA;NA;NA
"Steiermark";2020-06-10;NA;NA;NA
"Steiermark";2020-06-11;NA;NA;NA
"Steiermark";2020-06-12;NA;NA;NA
"Tirol";2020-03-12;NA;NA;NA
"Tirol";2020-03-13;NA;NA;NA
"Tirol";2020-03-14;NA;NA;NA
"Tirol";2020-03-15;NA;NA;NA
"Tirol";2020-03-16;NA;NA;NA
"Tirol";2020-03-17;2,29253965082026;2,07850415688334;2,51691330493482
"Tirol";2020-03-18;2,21387368135225;2,02605848161745;2,4098946803941
"Tirol";2020-03-19;2,2216508188927;2,05205980935952;2,39787906608295
"Tirol";2020-03-20;2,16136778276074;2,01022022941757;2,31791626375286
"Tirol";2020-03-21;2,19887268907302;2,06075062329643;2,34141153083874
"Tirol";2020-03-22;1,93603738138714;1,81874949595551;2,05693825905029
"Tirol";2020-03-23;1,93769182735228;1,83051631122767;2,04787337526693
"Tirol";2020-03-24;1,75610999507555;1,66239535372385;1,85235809208397
"Tirol";2020-03-25;1,6841892711362;1,59915548673321;1,77139474611208
"Tirol";2020-03-26;1,58697492973095;1,50989611057894;1,66594555497822
"Tirol";2020-03-27;1,47993637538406;1,40992407150433;1,55162131165448
"Tirol";2020-03-28;1,41777818068167;1,35279822209702;1,48426099179288
"Tirol";2020-03-29;1,3237168295286;1,26377285220862;1,38503023671761
"Tirol";2020-03-30;1,28391096549747;1,22713239884459;1,34195555455823
"Tirol";2020-03-31;1,23051228567346;1,17674164103645;1,28546732130809
"Tirol";2020-04-01;1,15818310027968;1,1074710472054;1,21001447608938
"Tirol";2020-04-02;1,09600066515764;1,04776734982653;1,14530412664612
"Tirol";2020-04-03;0,991034840495064;0,945924271713703;1,03718141844871
"Tirol";2020-04-04;0,976277806981227;0,93186317931682;1,02171189190869
"Tirol";2020-04-05;0,87805734883142;0,836032622536008;0,921098102083796
"Tirol";2020-04-06;0,835731134297587;0,794520521480574;0,877969038821357
"Tirol";2020-04-07;0,760390594690226;0,720611140300139;0,801223696918418
"Tirol";2020-04-08;0,710181925757685;0,670980158338299;0,750480938592574
"Tirol";2020-04-09;0,73252415790578;0,69159233503625;0,774616132427415
"Tirol";2020-04-10;0,77486403902331;0,731404877909232;0,819559712832571
"Tirol";2020-04-11;0,792759377504087;0,747422131802376;0,83941269164633
"Tirol";2020-04-12;0,733361811858751;0,688540727968815;0,779576186995379
"Tirol";2020-04-13;0,679858362197247;0,635477219201014;0,72571628668613
"Tirol";2020-04-14;0,639312354723572;0,594862667095087;0,685340842319292
"Tirol";2020-04-15;0,616549722835555;0,571204398849836;0,663602372746672
"Tirol";2020-04-16;0,623516321131708;0,575883004820859;0,673015350553478
"Tirol";2020-04-17;0,606412828603619;0,557220925483857;0,657655774233334
"Tirol";2020-04-18;0,627475532360708;0,57494221553031;0,682272597182938
"Tirol";2020-04-19;0,657392485074977;0,600915252282238;0,716369963910311
"Tirol";2020-04-20;0,675413052731443;0,615411087276049;0,738166073962655
"Tirol";2020-04-21;0,673789884759309;0,611173845310092;0,739415706096087
"Tirol";2020-04-22;0,561029976257024;0,501597401348339;0,623741953275252
"Tirol";2020-04-23;0,376730256550434;0,32608073609495;0,430982720077451
"Tirol";2020-04-24;0,33131895442504;0,281057514717682;0,385653937897348
"Tirol";2020-04-25;0,367157401129979;0,310018059085817;0,429058147780859
"Tirol";2020-04-26;0,39610005422493;0,331413639797382;0,466467717525326
"Tirol";2020-04-27;0,4432570288057;0,368389927387068;0,524946667967593
"Tirol";2020-04-28;0,456535288909102;0,373773687809371;0,547449992807619
"Tirol";2020-04-29;0,454007047764123;0,364604939670695;0,553064556312536
"Tirol";2020-04-30;0,528072114326641;0,423529277425294;0,643973013423865
"Tirol";2020-05-01;0,565634782981112;0,449195664582942;0,695290320938934
"Tirol";2020-05-02;0,616855253038341;0,486812519158766;0,762059238122757
"Tirol";2020-05-03;0,678671536995498;0,533818216067715;0,8406498329501
"Tirol";2020-05-04;0,683299053256113;0,530608451467311;0,855004384339384
"Tirol";2020-05-05;0,705101493141455;0,543014067946966;0,888035308245449
"Tirol";2020-05-06;0,742673903111492;0,569403822953616;0,938608670675825
"Tirol";2020-05-07;0,62014502851804;0,457245989050473;0,807480975392689
"Tirol";2020-05-08;0,504339248226605;0,353233009129622;0,681930089433475
"Tirol";2020-05-09;0,558328091869797;0,391046131480442;0,754929795689669
"Tirol";2020-05-10;0,57478267149556;0,395653943612609;0,786833098471438
"Tirol";2020-05-11;0,549752391555526;0,365306471726911;0,771294407074877
"Tirol";2020-05-12;0,554557266831397;0,358880223458678;0,792131764794968
"Tirol";2020-05-13;0,602645622948879;0,386126421910623;0,866586650224078
"Tirol";2020-05-14;0,764894997656051;0,504070623193701;1,07923919450988
"Tirol";2020-05-15;0,846112939671005;0,557593758750141;1,19383477506483
"Tirol";2020-05-16;0,843105816932688;0,545613631048328;1,20429564018109
"Tirol";2020-05-17;0,855081704114214;0,547866982315853;1,22958229748744
"Tirol";2020-05-18;0,746116554832688;0,455747375255383;1,10689575228883
"Tirol";2020-05-19;0,746681238203316;0,449550881932405;1,11796888740363
"Tirol";2020-05-20;0,794173700228808;0,478144446490254;1,18907700183604
"Tirol";2020-05-21;0,846078103930936;0,509394288145059;1,26679089832799
"Tirol";2020-05-22;0,895599848289861;0,539209613229367;1,34093735683076
"Tirol";2020-05-23;0,938033339877376;0,564757347109142;1,40447092504106
"Tirol";2020-05-24;0,971416008419969;0,584855894275923;1,45445314355633
"Tirol";2020-05-25;0,891122142622067;0,519111486956103;1,36200144064015
"Tirol";2020-05-26;0,8069704845344;0,451655254361702;1,26369539588114
"Tirol";2020-05-27;NA;NA;NA
"Tirol";2020-05-28;NA;NA;NA
"Tirol";2020-05-29;NA;NA;NA
"Tirol";2020-05-30;NA;NA;NA
"Tirol";2020-05-31;NA;NA;NA
"Tirol";2020-06-01;NA;NA;NA
"Tirol";2020-06-02;NA;NA;NA
"Tirol";2020-06-03;NA;NA;NA
"Tirol";2020-06-04;NA;NA;NA
"Tirol";2020-06-05;NA;NA;NA
"Tirol";2020-06-06;NA;NA;NA
"Tirol";2020-06-07;NA;NA;NA
"Tirol";2020-06-08;NA;NA;NA
"Tirol";2020-06-09;NA;NA;NA
"Tirol";2020-06-10;NA;NA;NA
"Tirol";2020-06-11;NA;NA;NA
"Tirol";2020-06-12;NA;NA;NA
"Vorarlberg";2020-03-12;NA;NA;NA
"Vorarlberg";2020-03-13;NA;NA;NA
"Vorarlberg";2020-03-14;NA;NA;NA
"Vorarlberg";2020-03-15;NA;NA;NA
"Vorarlberg";2020-03-16;NA;NA;NA
"Vorarlberg";2020-03-17;NA;NA;NA
"Vorarlberg";2020-03-18;2,97237436729992;2,50827093523557;3,47529012609366
"Vorarlberg";2020-03-19;2,82477341321711;2,43639303118262;3,24145509371726
"Vorarlberg";2020-03-20;2,50772341547052;2,19005165135966;2,84659548314153
"Vorarlberg";2020-03-21;2,21907590221609;1,95604195357562;2,4984617219645
"Vorarlberg";2020-03-22;2,06631750842208;1,83908646774989;2,3065928763763
"Vorarlberg";2020-03-23;1,98146398372553;1,77957040915487;2,19404909453754
"Vorarlberg";2020-03-24;1,86490754731017;1,68572961787392;2,05300482862047
"Vorarlberg";2020-03-25;1,65579971543944;1,50030585422543;1,81885031701673
"Vorarlberg";2020-03-26;1,55654611411653;1,41603493059828;1,70360863756943
"Vorarlberg";2020-03-27;1,51678444331068;1,38609062116186;1,65328197464238
"Vorarlberg";2020-03-28;1,46130857635677;1,33964342911213;1,58818613482069
"Vorarlberg";2020-03-29;1,28809922007941;1,17934161995401;1,40158494752095
"Vorarlberg";2020-03-30;1,19706457796219;1,09627936886286;1,30221836531124
"Vorarlberg";2020-03-31;1,13338266344766;1,03813836888938;1,23274725925954
"Vorarlberg";2020-04-01;1,02669578427826;0,937967273151055;1,11937671702555
"Vorarlberg";2020-04-02;0,980145145043668;0,89449855994463;1,06965122488096
"Vorarlberg";2020-04-03;0,939820583136555;0,856329329990681;1,02713986245547
"Vorarlberg";2020-04-04;0,868400706935407;0,788068065294556;0,952576199020267
"Vorarlberg";2020-04-05;0,808753939267792;0,730664523001258;0,890750871063127
"Vorarlberg";2020-04-06;0,774458186089613;0,696932037422654;0,856013924397278
"Vorarlberg";2020-04-07;0,815336918535695;0,734044118155108;0,900837333740252
"Vorarlberg";2020-04-08;0,775535553156146;0,694466189006748;0,861015680124157
"Vorarlberg";2020-04-09;0,665944231270239;0,589147070363246;0,747378039877379
"Vorarlberg";2020-04-10;0,65676826624501;0,578175629278141;0,740296476699067
"Vorarlberg";2020-04-11;0,657799667029004;0,576211170645756;0,744711626319941
"Vorarlberg";2020-04-12;0,656884789781685;0,572008672636702;0,747546599485897
"Vorarlberg";2020-04-13;0,609773816263138;0,524623989551388;0,701233169796052
"Vorarlberg";2020-04-14;0,646837423147905;0,555052484109152;0,745542188139788
"Vorarlberg";2020-04-15;0,634564937630737;0,539476662281254;0,737257718323778
"Vorarlberg";2020-04-16;0,626890249981487;0,528024430825782;0,734114654262768
"Vorarlberg";2020-04-17;0,665539872089367;0,558764611494313;0,781512743725074
"Vorarlberg";2020-04-18;0,618585577963139;0,51114923217615;0,736117283685366
"Vorarlberg";2020-04-19;0,568269625714825;0,46082838484972;0,686800306037396
"Vorarlberg";2020-04-20;0,51233999114705;0,405624395804439;0,631329527651264
"Vorarlberg";2020-04-21;0,516313828966629;0,403245384042428;0,643143694629565
"Vorarlberg";2020-04-22;0,535624240825838;0,413383481046503;0,673457425523966
"Vorarlberg";2020-04-23;0,412483174451619;0,299710906013392;0,542984580657806
"Vorarlberg";2020-04-24;0,410247068107179;0,290315242058714;0,550590713139194
"Vorarlberg";2020-04-25;0,416461140211956;0,286672686317296;0,570103146104418
"Vorarlberg";2020-04-26;0,476607997577605;0,325999517523356;0,655366164514441
"Vorarlberg";2020-04-27;0,421465187080927;0,270040697966298;0,606054521513561
"Vorarlberg";2020-04-28;0,434886486890173;0,269201589694642;0,639663721515725
"Vorarlberg";2020-04-29;0,464910070209601;0,279906232256332;0,696086853856965
"Vorarlberg";2020-04-30;0,519570734303578;0,307930545821071;0,78566735071613
"Vorarlberg";2020-05-01;0,506691645509088;0,283591467620277;0,793466318573859
"Vorarlberg";2020-05-02;0,588850268402385;0,329575025175408;0,922124646817548
"Vorarlberg";2020-05-03;NA;NA;NA
"Vorarlberg";2020-05-04;NA;NA;NA
"Vorarlberg";2020-05-05;NA;NA;NA
"Vorarlberg";2020-05-06;NA;NA;NA
"Vorarlberg";2020-05-07;NA;NA;NA
"Vorarlberg";2020-05-08;NA;NA;NA
"Vorarlberg";2020-05-09;NA;NA;NA
"Vorarlberg";2020-05-10;NA;NA;NA
"Vorarlberg";2020-05-11;NA;NA;NA
"Vorarlberg";2020-05-12;NA;NA;NA
"Vorarlberg";2020-05-13;NA;NA;NA
"Vorarlberg";2020-05-14;NA;NA;NA
"Vorarlberg";2020-05-15;NA;NA;NA
"Vorarlberg";2020-05-16;NA;NA;NA
"Vorarlberg";2020-05-17;NA;NA;NA
"Vorarlberg";2020-05-18;NA;NA;NA
"Vorarlberg";2020-05-19;NA;NA;NA
"Vorarlberg";2020-05-20;NA;NA;NA
"Vorarlberg";2020-05-21;2,40006085511686;1,31213560313877;3,81102164549448
"Vorarlberg";2020-05-22;1,99687760172611;1,11763723509313;3,12705988608174
"Vorarlberg";2020-05-23;1,64180146816327;0,918903818573414;2,57101962962858
"Vorarlberg";2020-05-24;1,42137736948548;0,79553412381536;2,22584105869101
"Vorarlberg";2020-05-25;1,28441730553541;0,718878615706593;2,01136505795705
"Vorarlberg";2020-05-26;1,19879686954384;0,670957507639496;1,87728561784183
"Vorarlberg";2020-05-27;1,06869422889464;0,584265079617455;1,6969639874128
"Vorarlberg";2020-05-28;1,04360956964592;0,570551062982138;1,65713242265773
"Vorarlberg";2020-05-29;NA;NA;NA
"Vorarlberg";2020-05-30;NA;NA;NA
"Vorarlberg";2020-05-31;NA;NA;NA
"Vorarlberg";2020-06-01;NA;NA;NA
"Vorarlberg";2020-06-02;NA;NA;NA
"Vorarlberg";2020-06-03;NA;NA;NA
"Vorarlberg";2020-06-04;NA;NA;NA
"Vorarlberg";2020-06-05;NA;NA;NA
"Vorarlberg";2020-06-06;NA;NA;NA
"Vorarlberg";2020-06-07;NA;NA;NA
"Vorarlberg";2020-06-08;NA;NA;NA
"Vorarlberg";2020-06-09;NA;NA;NA
"Vorarlberg";2020-06-10;NA;NA;NA
"Vorarlberg";2020-06-11;NA;NA;NA
"Vorarlberg";2020-06-12;NA;NA;NA
"Wien";2020-03-12;1,85222766562921;1,42330259501643;2,33678223828123
"Wien";2020-03-13;1,95911301641397;1,55104822447375;2,41411155997986
"Wien";2020-03-14;1,91430723949482;1,54128077637188;2,3271513623402
"Wien";2020-03-15;2,05619702216896;1,69760152288262;2,44864141954042
"Wien";2020-03-16;1,9886160547588;1,66385860803965;2,3418961502358
"Wien";2020-03-17;2,27867604859134;1,95793847739072;2,62338462989198
"Wien";2020-03-18;2,41065886445275;2,10978869082739;2,73129138317492
"Wien";2020-03-19;2,26106867237383;1,99891563711298;2,539139957973
"Wien";2020-03-20;2,22628950589005;1,99219681385066;2,47319785343602
"Wien";2020-03-21;1,90334187381854;1,70832392333769;2,10874819277839
"Wien";2020-03-22;1,94744872221134;1,767091518823;2,13644396277165
"Wien";2020-03-23;2,06940820069005;1,8982143369204;2,24788750662918
"Wien";2020-03-24;2,04527020182159;1,88914330944706;2,20750739032681
"Wien";2020-03-25;1,90136982934729;1,76368476926831;2,04415603539908
"Wien";2020-03-26;2,00575388031143;1,87569512540684;2,14011037527908
"Wien";2020-03-27;1,87944721547682;1,76377832493667;1,99873765984353
"Wien";2020-03-28;1,62687370162454;1,52778538188867;1,72903131981168
"Wien";2020-03-29;1,39905075414239;1,31346002732221;1,48730483623365
"Wien";2020-03-30;1,43811605540546;1,35583586602605;1,52278577095214
"Wien";2020-03-31;1,38517415536711;1,30799599751388;1,46453334952717
"Wien";2020-04-01;1,33973165739378;1,26688350612605;1,41458749628538
"Wien";2020-04-02;1,23000841940082;1,162784728775;1,2990945226804
"Wien";2020-04-03;1,20029003413233;1,1358971530263;1,26643317742911
"Wien";2020-04-04;1,07454356301824;1,01515749935079;1,13559389037246
"Wien";2020-04-05;0,955009795867063;0,900012290930391;1,01161526970713
"Wien";2020-04-06;0,905854888390325;0,852652897000354;0,960644161993226
"Wien";2020-04-07;0,889265429724381;0,836407876025026;0,94371959564256
"Wien";2020-04-08;0,794557448341478;0,744198756643755;0,846541429386346
"Wien";2020-04-09;0,747432390538813;0,697851008814632;0,79869119513716
"Wien";2020-04-10;0,78012521651988;0,728284499528476;0,833722972025973
"Wien";2020-04-11;0,837351257579311;0,782189126484799;0,89436626965936
"Wien";2020-04-12;0,695690979786969;0,644266281578053;0,749062076046967
"Wien";2020-04-13;0,631447535054507;0,581139653448113;0,68381394792163
"Wien";2020-04-14;0,608692464826183;0,557540734448588;0,662057036820963
"Wien";2020-04-15;0,629724140619711;0,575410270514823;0,68645241638772
"Wien";2020-04-16;0,642992847198229;0,585507605479767;0,703131322440241
"Wien";2020-04-17;0,737939114309929;0,673325470864079;0,805470654250029
"Wien";2020-04-18;0,803618703159349;0,733254182095967;0,877160825397668
"Wien";2020-04-19;0,763562644686636;0,692685413550709;0,837842643596432
"Wien";2020-04-20;0,749358061545492;0,677093397084094;0,825234057931361
"Wien";2020-04-21;0,725960641018975;0,652798403153929;0,802952727959319
"Wien";2020-04-22;0,755340717579137;0,678378209684298;0,836378874954814
"Wien";2020-04-23;0,760894147365785;0,681238926275905;0,844889891868257
"Wien";2020-04-24;0,818810109571394;0,733589504726038;0,908646025557378
"Wien";2020-04-25;0,87273254775337;0,782291510540505;0,968049311784228
"Wien";2020-04-26;0,893052392366738;0,799562008710755;0,991637196621379
"Wien";2020-04-27;0,895999781008009;0,800796248183087;0,996473246266473
"Wien";2020-04-28;0,924315655722338;0,826251310374227;1,02779964935019
"Wien";2020-04-29;0,940089382381015;0,840050081142427;1,04567515565552
"Wien";2020-04-30;0,975549040605821;0,872666333344307;1,0840818442347
"Wien";2020-05-01;0,991067353665766;0,88670305680652;1,10115412837393
"Wien";2020-05-02;1,00739824227982;0,901782652538134;1,11877789680616
"Wien";2020-05-03;0,979646355757181;0,875397612257217;1,08967495510823
"Wien";2020-05-04;0,945363456808434;0,842883872988794;1,0536371842551
"Wien";2020-05-05;0,964043022200294;0,860189242751767;1,07372994027877
"Wien";2020-05-06;0,963356467153545;0,859090117403923;1,07350819780295
"Wien";2020-05-07;0,947124474250215;0,843305435274321;1,05688296955136
"Wien";2020-05-08;0,998237296833621;0,891032028177844;1,11144426286894
"Wien";2020-05-09;0,986518462263272;0,879577580727149;1,09950572693373
"Wien";2020-05-10;0,898104958595228;0,795979866791139;1,00630450784288
"Wien";2020-05-11;1,01525968172023;0,905888468361198;1,13077393053774
"Wien";2020-05-12;1,01763358448111;0,90766481784423;1,13379933860377
"Wien";2020-05-13;1,04935268602886;0,937516760055572;1,16739907398936
"Wien";2020-05-14;1,08417473059759;0,970676449444041;1,20385769041872
"Wien";2020-05-15;1,17880141508938;1,06095648513899;1,30276297559608
"Wien";2020-05-16;1,15800589620879;1,04254743968616;1,27944033966928
"Wien";2020-05-17;1,1167637243961;1,0051207104092;1,2342014643083
"Wien";2020-05-18;1,11087893653582;1,00113347867737;1,22624990125801
"Wien";2020-05-19;1,1138074642613;1,00531528325582;1,22777885991012
"Wien";2020-05-20;1,06690406126228;0,962047594341784;1,1771061838736
"Wien";2020-05-21;1,00668206422251;0,905909440505616;1,1126925635153
